November 2015 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,2.41,0.3,84,2.11
CA-003,Alpine County,California,4.68,0.88,91,3.8
CA-005,Amador County,California,5.26,1.27,94,3.99
CA-007,Butte County,California,3.8,-1.55,60,5.35
CA-009,Calaveras County,California,5.26,1.44,93,3.82
CA-011,Colusa County,California,2.16,-0.38,69,2.54
CA-013,Contra Costa County,California,1.86,-0.2,72,2.06
CA-015,Del Norte County,California,8.15,-3.74,50,11.89
CA-017,El Dorado County,California,5.25,0.22,81,5.03
CA-019,Fresno County,California,2.55,0.69,96,1.86
CA-021,Glenn County,California,1.54,-1.52,48,3.06
CA-023,Humboldt County,California,5.43,-3.69,42,9.12
CA-025,Imperial County,California,0.04,-0.17,55,0.21
CA-027,Inyo County,California,0.16,-0.32,47,0.48
CA-029,Kern County,California,0.76,-0.02,78,0.78
CA-031,Kings County,California,0.79,0.13,82,0.66
CA-033,Lake County,California,2.42,-2.72,42,5.14
CA-035,Lassen County,California,2.23,-0.02,85,2.25
CA-037,Los Angeles County,California,0.29,-1,38,1.29
CA-039,Madera County,California,3.05,0.71,94,2.34
CA-041,Marin County,California,1.84,-2.55,38,4.39
CA-043,Mariposa County,California,4.23,0.8,94,3.43
CA-045,Mendocino County,California,3.54,-3.14,41,6.68
CA-047,Merced County,California,2.34,1.16,113,1.18
CA-049,Modoc County,California,1.64,-0.46,58,2.1
CA-051,Mono County,California,1.85,0.37,89,1.48
CA-053,Monterey County,California,3.07,1.11,98,1.96
CA-055,Napa County,California,1.68,-1.86,45,3.54
CA-057,Nevada County,California,5.11,-0.84,76,5.95
CA-059,Orange County,California,0.26,-0.93,34,1.19
CA-061,Placer County,California,4.98,-0.37,82,5.35
CA-063,Plumas County,California,3.96,-0.9,72,4.86
CA-065,Riverside County,California,0.15,-0.49,37,0.64
CA-067,Sacramento County,California,1.92,-0.19,71,2.11
CA-069,San Benito County,California,3.39,1.72,113,1.67
CA-071,San Bernardino County,California,0.23,-0.27,52,0.5
CA-073,San Diego County,California,0.88,-0.31,56,1.19
CA-075,San Francisco County,California,1.66,-1.23,46,2.89
CA-077,San Joaquin County,California,1.96,0.44,88,1.52
CA-079,San Luis Obispo County,California,1.36,-0.17,72,1.53
CA-081,San Mateo County,California,2.42,-0.74,62,3.16
CA-083,Santa Barbara County,California,0.73,-0.92,55,1.65
CA-085,Santa Clara County,California,3.33,0.87,95,2.47
CA-087,Santa Cruz County,California,3.77,0.2,79,3.57
CA-089,Shasta County,California,2.54,-2.82,38,5.36
CA-091,Sierra County,California,4.64,-0.72,75,5.36
CA-093,Siskiyou County,California,2.22,-3.18,24,5.4
CA-095,Solano County,California,1.59,-0.63,58,2.22
CA-097,Sonoma County,California,2.01,-3.2,32,5.21
CA-099,Stanislaus County,California,2.51,1.05,104,1.46
CA-101,Sutter County,California,2.36,0.12,80,2.24
CA-103,Tehama County,California,2.64,-1.9,51,4.54
CA-105,Trinity County,California,2.69,-5.16,24,7.85
CA-107,Tulare County,California,2.41,0.48,91,1.93
CA-109,Tuolumne County,California,5.17,0.84,84,4.33
CA-111,Ventura County,California,0.27,-1.42,35,1.69
CA-113,Yolo County,California,1.83,-0.41,65,2.24
CA-115,Yuba County,California,3.75,-0.82,67,4.57
