August 2022 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,86.1,4.4,125,81.7
CA-003,Alpine County,California,77,3.1,115,73.9
CA-005,Amador County,California,92.8,3.9,124,88.9
CA-007,Butte County,California,96.8,6,129,90.8
CA-009,Calaveras County,California,93.3,3.4,122,89.9
CA-011,Colusa County,California,98.8,5.2,127,93.6
CA-013,Contra Costa County,California,88.1,3.8,122,84.3
CA-015,Del Norte County,California,83.7,5.9,129,77.8
CA-017,El Dorado County,California,88.5,3.6,120,85
CA-019,Fresno County,California,90.7,4,127,86.7
CA-021,Glenn County,California,97.2,5.2,129,92
CA-023,Humboldt County,California,84,4.8,126,79.2
CA-025,Imperial County,California,106.8,2.5,108,104.3
CA-027,Inyo County,California,96.1,2.4,107,93.7
CA-029,Kern County,California,98.6,4.8,128,93.8
CA-031,Kings County,California,100.2,4.5,128,95.7
CA-033,Lake County,California,92,3.7,123,88.3
CA-035,Lassen County,California,86.7,4.2,121,82.5
CA-037,Los Angeles County,California,93.2,5.7,129,87.5
CA-039,Madera County,California,92.5,4.2,129,88.3
CA-041,Marin County,California,75,3.5,123,71.5
CA-043,Mariposa County,California,90.9,3.3,123,87.6
CA-045,Mendocino County,California,86,2.7,111,83.3
CA-047,Merced County,California,95.4,3.4,123,92
CA-049,Modoc County,California,87.6,6,128,81.6
CA-051,Mono County,California,80.2,2.4,105,77.8
CA-053,Monterey County,California,88.4,3,124,85.4
CA-055,Napa County,California,91.1,3.3,121,87.8
CA-057,Nevada County,California,87.6,4.3,126,83.3
CA-059,Orange County,California,88.2,4.6,127,83.6
CA-061,Placer County,California,88.7,4,126,84.7
CA-063,Plumas County,California,86.1,5.1,127,81
CA-065,Riverside County,California,100.9,2.7,113,98.2
CA-067,Sacramento County,California,96.6,4.7,127,91.9
CA-069,San Benito County,California,90.5,3.4,120,87.1
CA-071,San Bernardino County,California,100.4,2.7,110,97.7
CA-073,San Diego County,California,93.5,4.3,126,89.2
CA-075,San Francisco County,California,72.8,3,120,69.8
CA-077,San Joaquin County,California,95.8,5,128,90.8
CA-079,San Luis Obispo County,California,90.7,3.7,124,87
CA-081,San Mateo County,California,75.8,2.5,119,73.3
CA-083,Santa Barbara County,California,85.3,4.3,124,81
CA-085,Santa Clara County,California,86.4,4,126,82.4
CA-087,Santa Cruz County,California,79.5,3,122,76.5
CA-089,Shasta County,California,94.2,6.1,128,88.1
CA-091,Sierra County,California,83.9,4.4,125,79.5
CA-093,Siskiyou County,California,87.9,7.1,129,80.8
CA-095,Solano County,California,91.7,3.7,123,88
CA-097,Sonoma County,California,82.8,3,118,79.8
CA-099,Stanislaus County,California,94.4,3.4,120,91
CA-101,Sutter County,California,99.2,5.3,127,93.9
CA-103,Tehama County,California,95.9,5.5,129,90.4
CA-105,Trinity County,California,91.3,5.8,127,85.5
CA-107,Tulare County,California,89.4,3.9,126,85.5
CA-109,Tuolumne County,California,83.5,2.2,106,81.3
CA-111,Ventura County,California,88.1,4.8,126,83.3
CA-113,Yolo County,California,97.2,4.1,127,93.1
CA-115,Yuba County,California,96.8,5.6,128,91.2
