July 2022 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,82.2,-0.1,53,82.3
CA-003,Alpine County,California,77.5,2.5,105,75
CA-005,Amador County,California,91.8,1.4,82,90.4
CA-007,Butte County,California,95.1,2.8,110,92.3
CA-009,Calaveras County,California,92.2,1,81,91.2
CA-011,Colusa County,California,97.3,1.9,100,95.4
CA-013,Contra Costa County,California,84.4,-0.7,43,85.1
CA-015,Del Norte County,California,82.4,4.9,122,77.6
CA-017,El Dorado County,California,87.5,1.7,91,85.8
CA-019,Fresno County,California,90.7,2.5,108,88.2
CA-021,Glenn County,California,95.8,2.1,103,93.7
CA-023,Humboldt County,California,81.4,2.4,102,79
CA-025,Imperial County,California,108.7,2.8,122,105.9
CA-027,Inyo County,California,98,2.4,101,95.6
CA-029,Kern County,California,97.4,2.3,104,95.1
CA-031,Kings County,California,99.5,1.9,98,97.6
CA-033,Lake County,California,90.6,1.3,86,89.3
CA-035,Lassen County,California,86.5,2.7,101,83.8
CA-037,Los Angeles County,California,90.4,2.9,113,87.5
CA-039,Madera County,California,92.2,2.5,110,89.7
CA-041,Marin County,California,70.1,-0.8,37,70.9
CA-043,Mariposa County,California,90.7,2.1,97,88.6
CA-045,Mendocino County,California,84.4,1.2,82,83.2
CA-047,Merced County,California,94.4,0.6,81,93.8
CA-049,Modoc County,California,87.8,5,117,82.8
CA-051,Mono County,California,82.4,3.5,118,78.9
CA-053,Monterey County,California,86.4,0.6,77,85.8
CA-055,Napa County,California,88.2,-0.5,50,88.7
CA-057,Nevada County,California,86.5,2.3,98,84.2
CA-059,Orange County,California,83.9,1.7,97,82.2
CA-061,Placer County,California,87.4,1.7,93,85.7
CA-063,Plumas County,California,84.9,3,110,81.9
CA-065,Riverside County,California,101.9,2.6,111,99.3
CA-067,Sacramento County,California,94.6,1.3,88,93.3
CA-069,San Benito County,California,89,1,89,88
CA-071,San Bernardino County,California,101.8,2.4,108,99.4
CA-073,San Diego County,California,91.2,2,100,89.2
CA-075,San Francisco County,California,68.4,-0.9,33,69.3
CA-077,San Joaquin County,California,93.8,1.3,96,92.5
CA-079,San Luis Obispo County,California,89,1.7,94,87.3
CA-081,San Mateo County,California,71.5,-1.5,28,73
CA-083,Santa Barbara County,California,82.8,2.3,106,80.5
CA-085,Santa Clara County,California,83.3,0.4,71,82.9
CA-087,Santa Cruz County,California,75.9,-0.3,49,76.2
CA-089,Shasta County,California,93.4,4.3,115,89.1
CA-091,Sierra County,California,83,2.8,107,80.2
CA-093,Siskiyou County,California,87.1,5.6,122,81.5
CA-095,Solano County,California,88.8,-0,65,88.8
CA-097,Sonoma County,California,79.3,-0.4,52,79.7
CA-099,Stanislaus County,California,93.1,0.3,73,92.8
CA-101,Sutter County,California,97.3,1.4,93,95.9
CA-103,Tehama County,California,94.5,2.7,105,91.8
CA-105,Trinity County,California,90.8,4.9,121,85.9
CA-107,Tulare County,California,89.4,2.6,108,86.8
CA-109,Tuolumne County,California,84.1,2.1,98,82
CA-111,Ventura County,California,85.1,2.4,105,82.7
CA-113,Yolo County,California,95.1,0.4,73,94.7
CA-115,Yuba County,California,95.6,2.8,107,92.8
