November 2021 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,0.85,-1.26,37,2.11
CA-003,Alpine County,California,1.27,-2.53,25,3.8
CA-005,Amador County,California,1.11,-2.88,17,3.99
CA-007,Butte County,California,2.35,-3,33,5.35
CA-009,Calaveras County,California,1.02,-2.8,18,3.82
CA-011,Colusa County,California,1.46,-1.08,52,2.54
CA-013,Contra Costa County,California,1.02,-1.04,43,2.06
CA-015,Del Norte County,California,7.88,-4.01,44,11.89
CA-017,El Dorado County,California,1.78,-3.25,23,5.03
CA-019,Fresno County,California,0.38,-1.48,21,1.86
CA-021,Glenn County,California,1.51,-1.55,45,3.06
CA-023,Humboldt County,California,4.9,-4.22,37,9.12
CA-025,Imperial County,California,0,-0.21,1,0.21
CA-027,Inyo County,California,0.05,-0.43,18,0.48
CA-029,Kern County,California,0.03,-0.75,7,0.78
CA-031,Kings County,California,0.1,-0.56,21,0.66
CA-033,Lake County,California,2.49,-2.65,45,5.14
CA-035,Lassen County,California,0.5,-1.75,12,2.25
CA-037,Los Angeles County,California,0,-1.29,1,1.29
CA-039,Madera County,California,0.58,-1.76,23,2.34
CA-041,Marin County,California,3.04,-1.35,58,4.39
CA-043,Mariposa County,California,0.83,-2.6,25,3.43
CA-045,Mendocino County,California,3.19,-3.49,37,6.68
CA-047,Merced County,California,0.27,-0.91,24,1.18
CA-049,Modoc County,California,0.47,-1.63,9,2.1
CA-051,Mono County,California,0.38,-1.1,27,1.48
CA-053,Monterey County,California,0.41,-1.55,24,1.96
CA-055,Napa County,California,1.71,-1.83,46,3.54
CA-057,Nevada County,California,2.36,-3.59,28,5.95
CA-059,Orange County,California,0,-1.19,1,1.19
CA-061,Placer County,California,2.01,-3.34,26,5.35
CA-063,Plumas County,California,1.56,-3.3,21,4.86
CA-065,Riverside County,California,0,-0.64,1,0.64
CA-067,Sacramento County,California,0.78,-1.33,35,2.11
CA-069,San Benito County,California,0.4,-1.27,25,1.67
CA-071,San Bernardino County,California,0,-0.5,1,0.5
CA-073,San Diego County,California,0,-1.19,1,1.19
CA-075,San Francisco County,California,1.64,-1.25,44,2.89
CA-077,San Joaquin County,California,0.56,-0.96,34,1.52
CA-079,San Luis Obispo County,California,0.14,-1.39,16,1.53
CA-081,San Mateo County,California,1,-2.16,31,3.16
CA-083,Santa Barbara County,California,0.09,-1.56,19,1.65
CA-085,Santa Clara County,California,0.74,-1.73,28,2.47
CA-087,Santa Cruz County,California,1.72,-1.85,43,3.57
CA-089,Shasta County,California,3.26,-2.1,48,5.36
CA-091,Sierra County,California,2.25,-3.11,29,5.36
CA-093,Siskiyou County,California,2.44,-2.96,33,5.4
CA-095,Solano County,California,0.99,-1.23,41,2.22
CA-097,Sonoma County,California,3.33,-1.88,55,5.21
CA-099,Stanislaus County,California,0.34,-1.12,25,1.46
CA-101,Sutter County,California,0.77,-1.47,33,2.24
CA-103,Tehama County,California,2.36,-2.18,42,4.54
CA-105,Trinity County,California,4.39,-3.46,40,7.85
CA-107,Tulare County,California,0.24,-1.69,18,1.93
CA-109,Tuolumne County,California,1.14,-3.19,20,4.33
CA-111,Ventura County,California,0.01,-1.68,6,1.69
CA-113,Yolo County,California,0.91,-1.33,40,2.24
CA-115,Yuba County,California,1.81,-2.76,31,4.57
