August 2020 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,88.2,6.5,129,81.7
CA-003,Alpine County,California,78.2,4.3,126,73.9
CA-005,Amador County,California,93.4,4.5,128,88.9
CA-007,Butte County,California,95,4.2,125,90.8
CA-009,Calaveras County,California,93.8,3.9,127,89.9
CA-011,Colusa County,California,97.1,3.5,123,93.6
CA-013,Contra Costa County,California,90.6,6.3,129,84.3
CA-015,Del Norte County,California,81.6,3.8,121,77.8
CA-017,El Dorado County,California,88.7,3.8,123,85
CA-019,Fresno County,California,90.5,3.8,126,86.7
CA-021,Glenn County,California,94.8,2.8,107,92
CA-023,Humboldt County,California,84.2,5,127,79.2
CA-025,Imperial County,California,111.2,6.9,129,104.3
CA-027,Inyo County,California,98.7,5,129,93.7
CA-029,Kern County,California,97.1,3.3,123,93.8
CA-031,Kings County,California,99.6,3.9,125,95.7
CA-033,Lake County,California,91.9,3.6,120,88.3
CA-035,Lassen County,California,86.5,4,117,82.5
CA-037,Los Angeles County,California,92.4,4.9,126,87.5
CA-039,Madera County,California,91.6,3.3,123,88.3
CA-041,Marin County,California,77.1,5.6,129,71.5
CA-043,Mariposa County,California,91.4,3.8,127,87.6
CA-045,Mendocino County,California,87.2,3.9,123,83.3
CA-047,Merced County,California,95,3,118,92
CA-049,Modoc County,California,86,4.4,118,81.6
CA-051,Mono County,California,82.3,4.5,129,77.8
CA-053,Monterey County,California,89.6,4.2,129,85.4
CA-055,Napa County,California,92.7,4.9,128,87.8
CA-057,Nevada County,California,87.4,4.1,125,83.3
CA-059,Orange County,California,87.4,3.8,121,83.6
CA-061,Placer County,California,88.6,3.9,124,84.7
CA-063,Plumas County,California,85.4,4.4,123,81
CA-065,Riverside County,California,104.7,6.5,129,98.2
CA-067,Sacramento County,California,97.3,5.4,128,91.9
CA-069,San Benito County,California,91.2,4.1,127,87.1
CA-071,San Bernardino County,California,103.8,6.1,129,97.7
CA-073,San Diego County,California,95,5.8,129,89.2
CA-075,San Francisco County,California,75.8,6,129,69.8
CA-077,San Joaquin County,California,96.7,5.9,129,90.8
CA-079,San Luis Obispo County,California,91.6,4.6,128,87
CA-081,San Mateo County,California,79.1,5.8,129,73.3
CA-083,Santa Barbara County,California,86.3,5.3,128,81
CA-085,Santa Clara County,California,87.9,5.5,129,82.4
CA-087,Santa Cruz County,California,82.4,5.9,128,76.5
CA-089,Shasta County,California,92.7,4.6,125,88.1
CA-091,Sierra County,California,83.9,4.4,125,79.5
CA-093,Siskiyou County,California,85.6,4.8,122,80.8
CA-095,Solano County,California,92.8,4.8,129,88
CA-097,Sonoma County,California,85.2,5.4,129,79.8
CA-099,Stanislaus County,California,94.9,3.9,126,91
CA-101,Sutter County,California,98.5,4.6,126,93.9
CA-103,Tehama County,California,93.9,3.5,119,90.4
CA-105,Trinity County,California,90.5,5,124,85.5
CA-107,Tulare County,California,88.2,2.7,117,85.5
CA-109,Tuolumne County,California,85,3.7,127,81.3
CA-111,Ventura County,California,88,4.7,125,83.3
CA-113,Yolo County,California,96.8,3.7,122,93.1
CA-115,Yuba County,California,95.8,4.6,125,91.2
