June 2019 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,0,-0.14,1,0.14
CA-003,Alpine County,California,0.55,-0.28,60,0.83
CA-005,Amador County,California,0.08,-0.4,40,0.48
CA-007,Butte County,California,0.12,-0.51,40,0.63
CA-009,Calaveras County,California,0.04,-0.37,35,0.41
CA-011,Colusa County,California,0,-0.29,1,0.29
CA-013,Contra Costa County,California,0,-0.13,1,0.13
CA-015,Del Norte County,California,0.01,-1.5,3,1.51
CA-017,El Dorado County,California,0.18,-0.57,43,0.75
CA-019,Fresno County,California,0.08,-0.13,58,0.21
CA-021,Glenn County,California,0,-0.41,1,0.41
CA-023,Humboldt County,California,0.01,-0.88,3,0.89
CA-025,Imperial County,California,0,-0.01,1,0.01
CA-027,Inyo County,California,0.04,-0.07,61,0.11
CA-029,Kern County,California,0.1,0.04,104,0.06
CA-031,Kings County,California,0.09,0.05,103,0.04
CA-033,Lake County,California,0.01,-0.4,24,0.41
CA-035,Lassen County,California,0.46,-0.58,49,1.04
CA-037,Los Angeles County,California,0.03,-0.03,87,0.06
CA-039,Madera County,California,0.12,-0.16,58,0.28
CA-041,Marin County,California,0.01,-0.24,35,0.25
CA-043,Mariposa County,California,0.17,-0.23,59,0.4
CA-045,Mendocino County,California,0.02,-0.48,16,0.5
CA-047,Merced County,California,0,-0.07,1,0.07
CA-049,Modoc County,California,0.18,-0.9,12,1.08
CA-051,Mono County,California,0.23,-0.27,59,0.5
CA-053,Monterey County,California,0.03,-0.04,71,0.07
CA-055,Napa County,California,0,-0.23,1,0.23
CA-057,Nevada County,California,0.46,-0.33,63,0.79
CA-059,Orange County,California,0.02,-0.04,78,0.06
CA-061,Placer County,California,0.23,-0.48,48,0.71
CA-063,Plumas County,California,0.5,-0.43,56,0.93
CA-065,Riverside County,California,0,-0.03,1,0.03
CA-067,Sacramento County,California,0.01,-0.16,42,0.17
CA-069,San Benito County,California,0.03,-0.04,79,0.07
CA-071,San Bernardino County,California,0.01,-0.04,44,0.05
CA-073,San Diego County,California,0.06,0,99,0.06
CA-075,San Francisco County,California,0,-0.2,1,0.2
CA-077,San Joaquin County,California,0,-0.11,1,0.11
CA-079,San Luis Obispo County,California,0.01,-0.03,77,0.04
CA-081,San Mateo County,California,0.03,-0.18,46,0.21
CA-083,Santa Barbara County,California,0.01,-0.03,54,0.04
CA-085,Santa Clara County,California,0.02,-0.12,54,0.14
CA-087,Santa Cruz County,California,0.05,-0.16,56,0.21
CA-089,Shasta County,California,0.16,-0.83,24,0.99
CA-091,Sierra County,California,0.54,-0.35,62,0.89
CA-093,Siskiyou County,California,0.13,-0.96,10,1.09
CA-095,Solano County,California,0,-0.14,1,0.14
CA-097,Sonoma County,California,0,-0.32,1,0.32
CA-099,Stanislaus County,California,0,-0.09,1,0.09
CA-101,Sutter County,California,0.02,-0.19,47,0.21
CA-103,Tehama County,California,0.05,-0.66,20,0.71
CA-105,Trinity County,California,0.13,-0.77,17,0.9
CA-107,Tulare County,California,0.14,-0.04,87,0.18
CA-109,Tuolumne County,California,0.28,-0.41,51,0.69
CA-111,Ventura County,California,0.04,-0.01,96,0.05
CA-113,Yolo County,California,0,-0.18,1,0.18
CA-115,Yuba County,California,0.21,-0.24,63,0.45
