July 2014 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,85,2.7,111,82.3
CA-003,Alpine County,California,77.3,2.3,100,75
CA-005,Amador County,California,93.2,2.8,107,90.4
CA-007,Butte County,California,94.5,2.2,104,92.3
CA-009,Calaveras County,California,93.6,2.4,103,91.2
CA-011,Colusa County,California,96.2,0.8,82,95.4
CA-013,Contra Costa County,California,86.9,1.9,102,85.1
CA-015,Del Norte County,California,84,6.5,127,77.6
CA-017,El Dorado County,California,88.2,2.4,99,85.8
CA-019,Fresno County,California,90.3,2.1,101,88.2
CA-021,Glenn County,California,95.4,1.7,95,93.7
CA-023,Humboldt County,California,84,5,126,79
CA-025,Imperial County,California,107.4,1.5,95,105.9
CA-027,Inyo County,California,98,2.4,101,95.6
CA-029,Kern County,California,96.9,1.8,97,95.1
CA-031,Kings County,California,99.8,2.2,104,97.6
CA-033,Lake County,California,91.7,2.4,106,89.3
CA-035,Lassen County,California,88.7,4.9,124,83.8
CA-037,Los Angeles County,California,90,2.5,109,87.5
CA-039,Madera County,California,90.9,1.2,84,89.7
CA-041,Marin County,California,73.4,2.5,111,70.9
CA-043,Mariposa County,California,90.7,2.1,97,88.6
CA-045,Mendocino County,California,86.1,2.9,114,83.2
CA-047,Merced County,California,95.2,1.4,91,93.8
CA-049,Modoc County,California,89.1,6.3,127,82.8
CA-051,Mono County,California,81.2,2.3,101,78.9
CA-053,Monterey County,California,87.7,1.9,110,85.8
CA-055,Napa County,California,89.4,0.7,82,88.7
CA-057,Nevada County,California,87.9,3.7,115,84.2
CA-059,Orange County,California,84.2,2,101,82.2
CA-061,Placer County,California,88.7,3,112,85.7
CA-063,Plumas County,California,86.9,5,127,81.9
CA-065,Riverside County,California,101.1,1.8,99,99.3
CA-067,Sacramento County,California,95.1,1.8,97,93.3
CA-069,San Benito County,California,90.6,2.6,114,88
CA-071,San Bernardino County,California,101.2,1.8,97,99.4
CA-073,San Diego County,California,91.3,2.1,103,89.2
CA-075,San Francisco County,California,72.4,3.1,123,69.3
CA-077,San Joaquin County,California,94,1.5,98,92.5
CA-079,San Luis Obispo County,California,88.7,1.4,91,87.3
CA-081,San Mateo County,California,75.8,2.8,120,73
CA-083,Santa Barbara County,California,84.4,3.9,122,80.5
CA-085,Santa Clara County,California,85.6,2.7,114,82.9
CA-087,Santa Cruz County,California,79.2,3,121,76.2
CA-089,Shasta County,California,94.5,5.4,127,89.1
CA-091,Sierra County,California,84.6,4.4,124,80.2
CA-093,Siskiyou County,California,88.6,7.1,127,81.5
CA-095,Solano County,California,90,1.2,92,88.8
CA-097,Sonoma County,California,80.5,0.8,86,79.7
CA-099,Stanislaus County,California,94.3,1.5,93,92.8
CA-101,Sutter County,California,97.1,1.2,87,95.9
CA-103,Tehama County,California,94.8,3,113,91.8
CA-105,Trinity County,California,91.7,5.8,125,85.9
CA-107,Tulare County,California,88.8,2,97,86.8
CA-109,Tuolumne County,California,84.2,2.2,100,82
CA-111,Ventura County,California,85.7,3,114,82.7
CA-113,Yolo County,California,95.9,1.2,95,94.7
CA-115,Yuba County,California,95.8,3,110,92.8
