November 2014 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,65.7,2.8,111,62.9
CA-003,Alpine County,California,50.9,3.8,106,47.1
CA-005,Amador County,California,62.7,1.7,86,61
CA-007,Butte County,California,62.5,1.5,91,61
CA-009,Calaveras County,California,63.5,2.1,92,61.4
CA-011,Colusa County,California,65.4,2,94,63.4
CA-013,Contra Costa County,California,66,2.8,103,63.2
CA-015,Del Norte County,California,54.9,4.2,122,50.7
CA-017,El Dorado County,California,58.7,2,89,56.7
CA-019,Fresno County,California,61.6,2.9,100,58.7
CA-021,Glenn County,California,63.4,2.1,89,61.3
CA-023,Humboldt County,California,57.4,3.6,120,53.8
CA-025,Imperial County,California,79,2.8,96,76.2
CA-027,Inyo County,California,66.1,4.5,117,61.6
CA-029,Kern County,California,68.3,4,115,64.3
CA-031,Kings County,California,68.7,3,101,65.7
CA-033,Lake County,California,61.6,2.6,98,59
CA-035,Lassen County,California,51.1,2.8,99,48.3
CA-037,Los Angeles County,California,70.6,4.5,114,66.1
CA-039,Madera County,California,61.5,2.2,91,59.3
CA-041,Marin County,California,64.1,3,105,61.1
CA-043,Mariposa County,California,61.3,2.3,93,59
CA-045,Mendocino County,California,60.5,1.9,94,58.6
CA-047,Merced County,California,66.1,2,91,64.1
CA-049,Modoc County,California,50.2,2.8,92,47.4
CA-051,Mono County,California,53.9,4.9,118,49
CA-053,Monterey County,California,69.4,2.9,99,66.5
CA-055,Napa County,California,65.9,2.9,99,63
CA-057,Nevada County,California,57.1,1.8,88,55.4
CA-059,Orange County,California,75.6,4.3,115,71.3
CA-061,Placer County,California,58.7,2.1,90,56.6
CA-063,Plumas County,California,52.6,3,102,49.6
CA-065,Riverside County,California,74.3,3.2,102,71.1
CA-067,Sacramento County,California,67,2.2,96,64.8
CA-069,San Benito County,California,66.4,2.7,98,63.7
CA-071,San Bernardino County,California,70.8,4.2,113,66.6
CA-073,San Diego County,California,73.5,4.1,115,69.4
CA-075,San Francisco County,California,65.6,3.8,120,61.8
CA-077,San Joaquin County,California,67.2,3,103,64.2
CA-079,San Luis Obispo County,California,70,4.1,109,65.9
CA-081,San Mateo County,California,65.9,3.2,112,62.7
CA-083,Santa Barbara County,California,71,5.6,122,65.4
CA-085,Santa Clara County,California,65.8,3,108,62.8
CA-087,Santa Cruz County,California,66.9,2.8,103,64.1
CA-089,Shasta County,California,57.4,1.6,88,55.8
CA-091,Sierra County,California,53.2,3.1,100,50.1
CA-093,Siskiyou County,California,50.6,2.7,102,47.9
CA-095,Solano County,California,66.8,2.4,99,64.4
CA-097,Sonoma County,California,65.8,3.5,111,62.3
CA-099,Stanislaus County,California,65.9,2.4,91,63.5
CA-101,Sutter County,California,66.2,1.3,85,64.9
CA-103,Tehama County,California,60.8,1.8,90,59
CA-105,Trinity County,California,54.1,2.5,99,51.6
CA-107,Tulare County,California,60.4,3.1,104,57.3
CA-109,Tuolumne County,California,56.6,2.6,94,54
CA-111,Ventura County,California,69.4,4.9,116,64.5
CA-113,Yolo County,California,66.5,1.9,90,64.6
CA-115,Yuba County,California,64.1,1.3,88,62.8
