June 2020 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,0,-0.14,1,0.14
CA-003,Alpine County,California,0.66,-0.17,70,0.83
CA-005,Amador County,California,0.15,-0.33,51,0.48
CA-007,Butte County,California,0.22,-0.41,52,0.63
CA-009,Calaveras County,California,0.07,-0.34,44,0.41
CA-011,Colusa County,California,0.02,-0.27,38,0.29
CA-013,Contra Costa County,California,0,-0.13,1,0.13
CA-015,Del Norte County,California,1,-0.51,62,1.51
CA-017,El Dorado County,California,0.27,-0.48,52,0.75
CA-019,Fresno County,California,0.04,-0.17,46,0.21
CA-021,Glenn County,California,0.12,-0.29,56,0.41
CA-023,Humboldt County,California,0.52,-0.37,66,0.89
CA-025,Imperial County,California,0,-0.01,1,0.01
CA-027,Inyo County,California,0.07,-0.04,79,0.11
CA-029,Kern County,California,0.05,-0.01,95,0.06
CA-031,Kings County,California,0,-0.04,1,0.04
CA-033,Lake County,California,0.02,-0.39,31,0.41
CA-035,Lassen County,California,0.39,-0.65,41,1.04
CA-037,Los Angeles County,California,0.01,-0.05,43,0.06
CA-039,Madera County,California,0.11,-0.17,56,0.28
CA-041,Marin County,California,0,-0.25,1,0.25
CA-043,Mariposa County,California,0.1,-0.3,43,0.4
CA-045,Mendocino County,California,0.07,-0.43,41,0.5
CA-047,Merced County,California,0,-0.07,1,0.07
CA-049,Modoc County,California,0.78,-0.3,66,1.08
CA-051,Mono County,California,0.31,-0.19,69,0.5
CA-053,Monterey County,California,0.01,-0.06,37,0.07
CA-055,Napa County,California,0,-0.23,1,0.23
CA-057,Nevada County,California,0.26,-0.53,49,0.79
CA-059,Orange County,California,0.05,-0.01,98,0.06
CA-061,Placer County,California,0.27,-0.44,52,0.71
CA-063,Plumas County,California,0.35,-0.58,44,0.93
CA-065,Riverside County,California,0.02,-0.01,91,0.03
CA-067,Sacramento County,California,0.01,-0.16,42,0.17
CA-069,San Benito County,California,0,-0.07,1,0.07
CA-071,San Bernardino County,California,0,-0.05,1,0.05
CA-073,San Diego County,California,0.11,0.05,112,0.06
CA-075,San Francisco County,California,0,-0.2,1,0.2
CA-077,San Joaquin County,California,0,-0.11,1,0.11
CA-079,San Luis Obispo County,California,0.01,-0.03,77,0.04
CA-081,San Mateo County,California,0.02,-0.19,37,0.21
CA-083,Santa Barbara County,California,0.02,-0.02,88,0.04
CA-085,Santa Clara County,California,0.01,-0.13,40,0.14
CA-087,Santa Cruz County,California,0.02,-0.19,43,0.21
CA-089,Shasta County,California,0.31,-0.68,42,0.99
CA-091,Sierra County,California,0.33,-0.56,49,0.89
CA-093,Siskiyou County,California,0.71,-0.38,59,1.09
CA-095,Solano County,California,0,-0.14,1,0.14
CA-097,Sonoma County,California,0,-0.32,1,0.32
CA-099,Stanislaus County,California,0.01,-0.08,49,0.09
CA-101,Sutter County,California,0.02,-0.19,47,0.21
CA-103,Tehama County,California,0.29,-0.42,56,0.71
CA-105,Trinity County,California,0.49,-0.41,61,0.9
CA-107,Tulare County,California,0.04,-0.14,55,0.18
CA-109,Tuolumne County,California,0.27,-0.42,50,0.69
CA-111,Ventura County,California,0.03,-0.02,91,0.05
CA-113,Yolo County,California,0,-0.18,1,0.18
CA-115,Yuba County,California,0.1,-0.35,53,0.45
