November 2020 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,0.37,-1.74,15,2.11
CA-003,Alpine County,California,3.42,-0.38,73,3.8
CA-005,Amador County,California,2.04,-1.95,38,3.99
CA-007,Butte County,California,2.35,-3,33,5.35
CA-009,Calaveras County,California,2.14,-1.68,43,3.82
CA-011,Colusa County,California,0.6,-1.94,20,2.54
CA-013,Contra Costa County,California,0.44,-1.62,21,2.06
CA-015,Del Norte County,California,7.91,-3.98,45,11.89
CA-017,El Dorado County,California,3.89,-1.14,63,5.03
CA-019,Fresno County,California,0.76,-1.1,40,1.86
CA-021,Glenn County,California,0.57,-2.49,17,3.06
CA-023,Humboldt County,California,4.26,-4.86,33,9.12
CA-025,Imperial County,California,0.01,-0.2,25,0.21
CA-027,Inyo County,California,0.1,-0.38,34,0.48
CA-029,Kern County,California,0.26,-0.52,38,0.78
CA-031,Kings County,California,0.25,-0.41,47,0.66
CA-033,Lake County,California,1.72,-3.42,26,5.14
CA-035,Lassen County,California,1.13,-1.12,33,2.25
CA-037,Los Angeles County,California,0.22,-1.07,32,1.29
CA-039,Madera County,California,1.07,-1.27,41,2.34
CA-041,Marin County,California,1.54,-2.85,32,4.39
CA-043,Mariposa County,California,1.6,-1.83,41,3.43
CA-045,Mendocino County,California,2.57,-4.11,27,6.68
CA-047,Merced County,California,0.61,-0.57,44,1.18
CA-049,Modoc County,California,1.63,-0.47,56,2.1
CA-051,Mono County,California,0.91,-0.57,58,1.48
CA-053,Monterey County,California,0.56,-1.4,36,1.96
CA-055,Napa County,California,1.29,-2.25,35,3.54
CA-057,Nevada County,California,4.37,-1.58,58,5.95
CA-059,Orange County,California,0.36,-0.83,41,1.19
CA-061,Placer County,California,4.11,-1.24,62,5.35
CA-063,Plumas County,California,3.26,-1.6,56,4.86
CA-065,Riverside County,California,0.27,-0.37,48,0.64
CA-067,Sacramento County,California,0.73,-1.38,27,2.11
CA-069,San Benito County,California,0.56,-1.11,36,1.67
CA-071,San Bernardino County,California,0.14,-0.36,39,0.5
CA-073,San Diego County,California,0.95,-0.24,67,1.19
CA-075,San Francisco County,California,0.64,-2.25,21,2.89
CA-077,San Joaquin County,California,0.26,-1.26,17,1.52
CA-079,San Luis Obispo County,California,0.38,-1.15,39,1.53
CA-081,San Mateo County,California,0.84,-2.32,24,3.16
CA-083,Santa Barbara County,California,0.22,-1.43,29,1.65
CA-085,Santa Clara County,California,0.6,-1.87,22,2.47
CA-087,Santa Cruz County,California,1.45,-2.12,38,3.57
CA-089,Shasta County,California,2.46,-2.9,34,5.36
CA-091,Sierra County,California,3.98,-1.38,62,5.36
CA-093,Siskiyou County,California,3.88,-1.52,58,5.4
CA-095,Solano County,California,0.65,-1.57,27,2.22
CA-097,Sonoma County,California,1.88,-3.33,31,5.21
CA-099,Stanislaus County,California,0.36,-1.1,26,1.46
CA-101,Sutter County,California,0.76,-1.48,28,2.24
CA-103,Tehama County,California,1.52,-3.02,23,4.54
CA-105,Trinity County,California,2.98,-4.87,27,7.85
CA-107,Tulare County,California,0.67,-1.26,35,1.93
CA-109,Tuolumne County,California,2.34,-1.99,44,4.33
CA-111,Ventura County,California,0.16,-1.53,25,1.69
CA-113,Yolo County,California,0.59,-1.65,28,2.24
CA-115,Yuba County,California,2.64,-1.93,47,4.57
