October 2015 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,78.7,5.5,128,73.2
CA-003,Alpine County,California,60.6,3.3,106,57.3
CA-005,Amador County,California,78,4.8,115,73.2
CA-007,Butte County,California,79.8,5.4,117,74.4
CA-009,Calaveras County,California,78.3,4.3,111,74
CA-011,Colusa County,California,83.4,6.2,122,77.2
CA-013,Contra Costa County,California,80.5,5.9,128,74.6
CA-015,Del Norte County,California,68.9,6.1,125,62.8
CA-017,El Dorado County,California,72.7,4.1,110,68.6
CA-019,Fresno County,California,74.1,3.5,107,70.6
CA-021,Glenn County,California,81.1,5.9,120,75.2
CA-023,Humboldt County,California,72.8,7.5,128,65.3
CA-025,Imperial County,California,91.9,3.5,106,88.4
CA-027,Inyo County,California,75.8,1.3,84,74.5
CA-029,Kern County,California,80.4,4.1,112,76.3
CA-031,Kings County,California,82.7,3.5,108,79.2
CA-033,Lake County,California,78.6,6.4,124,72.2
CA-035,Lassen County,California,67.9,5.6,115,62.3
CA-037,Los Angeles County,California,81,6.3,124,74.7
CA-039,Madera County,California,74.9,3.2,106,71.7
CA-041,Marin County,California,74.4,6.2,128,68.2
CA-043,Mariposa County,California,74.6,3.6,107,71
CA-045,Mendocino County,California,76.4,6.2,125,70.2
CA-047,Merced County,California,82.8,5.7,126,77.1
CA-049,Modoc County,California,68.7,6.9,120,61.8
CA-051,Mono County,California,61.5,1.4,89,60.1
CA-053,Monterey County,California,81.2,5.5,126,75.7
CA-055,Napa County,California,81.4,6.1,127,75.3
CA-057,Nevada County,California,71.6,4.2,109,67.4
CA-059,Orange County,California,83.6,7,127,76.6
CA-061,Placer County,California,73,4.2,109,68.8
CA-063,Plumas County,California,67.6,4.6,111,63
CA-065,Riverside County,California,85.6,3.2,105,82.4
CA-067,Sacramento County,California,84.2,6.3,126,77.9
CA-069,San Benito County,California,80.1,5.6,124,74.5
CA-071,San Bernardino County,California,82.3,2.9,101,79.4
CA-073,San Diego County,California,81.8,4.5,115,77.3
CA-075,San Francisco County,California,72.7,4.4,124,68.3
CA-077,San Joaquin County,California,84.2,7.1,128,77.1
CA-079,San Luis Obispo County,California,81.3,6.2,125,75.1
CA-081,San Mateo County,California,74.6,4.9,127,69.7
CA-083,Santa Barbara County,California,80.8,8.6,128,72.2
CA-085,Santa Clara County,California,78.6,5.6,128,73
CA-087,Santa Cruz County,California,78.3,6.5,128,71.8
CA-089,Shasta County,California,75.7,6,117,69.7
CA-091,Sierra County,California,67.1,4.6,111,62.5
CA-093,Siskiyou County,California,68.8,7,124,61.8
CA-095,Solano County,California,82.7,6.2,127,76.5
CA-097,Sonoma County,California,79.2,7.1,128,72.1
CA-099,Stanislaus County,California,82.3,5.7,126,76.6
CA-101,Sutter County,California,84.5,6,124,78.5
CA-103,Tehama County,California,78.8,6,119,72.8
CA-105,Trinity County,California,73.3,7.2,121,66.1
CA-107,Tulare County,California,71.2,2.5,99,68.7
CA-109,Tuolumne County,California,67.9,2.7,102,65.2
CA-111,Ventura County,California,80.6,8.8,129,71.8
CA-113,Yolo County,California,84,5.9,124,78.1
CA-115,Yuba County,California,81.1,5.4,116,75.7
