August 2014 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,0.01,-0.02,89,0.03
CA-003,Alpine County,California,1.15,0.71,114,0.44
CA-005,Amador County,California,0.07,0,94,0.07
CA-007,Butte County,California,0.49,0.39,120,0.1
CA-009,Calaveras County,California,0.04,-0.01,96,0.05
CA-011,Colusa County,California,0.08,0.04,111,0.04
CA-013,Contra Costa County,California,0.03,0,104,0.03
CA-015,Del Norte County,California,0.15,-0.37,61,0.52
CA-017,El Dorado County,California,0.32,0.18,113,0.14
CA-019,Fresno County,California,0.19,0.06,94,0.13
CA-021,Glenn County,California,0.24,0.17,116,0.07
CA-023,Humboldt County,California,0.01,-0.28,16,0.29
CA-025,Imperial County,California,0.93,0.54,118,0.39
CA-027,Inyo County,California,0.73,0.4,113,0.33
CA-029,Kern County,California,0.09,0.01,98,0.08
CA-031,Kings County,California,0,-0.01,1,0.01
CA-033,Lake County,California,0.2,0.09,112,0.11
CA-035,Lassen County,California,0.8,0.5,119,0.3
CA-037,Los Angeles County,California,0.14,0.07,112,0.07
CA-039,Madera County,California,0.12,0.01,84,0.11
CA-041,Marin County,California,0.09,-0.02,101,0.11
CA-043,Mariposa County,California,0.08,-0.01,89,0.09
CA-045,Mendocino County,California,0.18,0.05,104,0.13
CA-047,Merced County,California,0,-0.01,1,0.01
CA-049,Modoc County,California,0.54,0.2,104,0.34
CA-051,Mono County,California,0.94,0.44,109,0.5
CA-053,Monterey County,California,0,-0.02,1,0.02
CA-055,Napa County,California,0.05,-0.02,102,0.07
CA-057,Nevada County,California,0.69,0.5,121,0.19
CA-059,Orange County,California,0.12,0.07,112,0.05
CA-061,Placer County,California,0.47,0.32,116,0.15
CA-063,Plumas County,California,1.21,0.94,125,0.27
CA-065,Riverside County,California,0.9,0.43,110,0.47
CA-067,Sacramento County,California,0.01,-0.01,99,0.02
CA-069,San Benito County,California,0,-0.02,1,0.02
CA-071,San Bernardino County,California,1.06,0.53,114,0.53
CA-073,San Diego County,California,0.56,0.24,105,0.32
CA-075,San Francisco County,California,0.01,-0.06,50,0.07
CA-077,San Joaquin County,California,0,-0.02,1,0.02
CA-079,San Luis Obispo County,California,0,-0.02,1,0.02
CA-081,San Mateo County,California,0.02,-0.04,84,0.06
CA-083,Santa Barbara County,California,0.01,-0.02,88,0.03
CA-085,Santa Clara County,California,0.01,-0.04,76,0.05
CA-087,Santa Cruz County,California,0.01,-0.04,48,0.05
CA-089,Shasta County,California,0.33,0.08,98,0.25
CA-091,Sierra County,California,1.37,1.09,125,0.28
CA-093,Siskiyou County,California,0.31,-0.06,77,0.37
CA-095,Solano County,California,0.04,0.01,104,0.03
CA-097,Sonoma County,California,0.08,0.01,105,0.07
CA-099,Stanislaus County,California,0,-0.01,1,0.01
CA-101,Sutter County,California,0.04,0.01,107,0.03
CA-103,Tehama County,California,0.4,0.24,113,0.16
CA-105,Trinity County,California,0.15,-0.15,73,0.3
CA-107,Tulare County,California,0.36,0.19,109,0.17
CA-109,Tuolumne County,California,0.35,0.16,104,0.19
CA-111,Ventura County,California,0.12,0.07,114,0.05
CA-113,Yolo County,California,0.02,-0,102,0.02
CA-115,Yuba County,California,0.17,0.1,112,0.07
