June 2014 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,0.01,-0.13,46,0.14
CA-003,Alpine County,California,0.1,-0.73,23,0.83
CA-005,Amador County,California,0.03,-0.45,23,0.48
CA-007,Butte County,California,0,-0.63,1,0.63
CA-009,Calaveras County,California,0.01,-0.4,17,0.41
CA-011,Colusa County,California,0.01,-0.28,24,0.29
CA-013,Contra Costa County,California,0.01,-0.12,50,0.13
CA-015,Del Norte County,California,0.95,-0.56,58,1.51
CA-017,El Dorado County,California,0.02,-0.73,14,0.75
CA-019,Fresno County,California,0.01,-0.2,22,0.21
CA-021,Glenn County,California,0,-0.41,1,0.41
CA-023,Humboldt County,California,0.38,-0.51,49,0.89
CA-025,Imperial County,California,0,-0.01,1,0.01
CA-027,Inyo County,California,0,-0.11,1,0.11
CA-029,Kern County,California,0,-0.06,1,0.06
CA-031,Kings County,California,0,-0.04,1,0.04
CA-033,Lake County,California,0,-0.41,1,0.41
CA-035,Lassen County,California,0.22,-0.82,26,1.04
CA-037,Los Angeles County,California,0,-0.06,1,0.06
CA-039,Madera County,California,0.02,-0.26,25,0.28
CA-041,Marin County,California,0.01,-0.24,35,0.25
CA-043,Mariposa County,California,0.05,-0.35,29,0.4
CA-045,Mendocino County,California,0.04,-0.46,25,0.5
CA-047,Merced County,California,0,-0.07,1,0.07
CA-049,Modoc County,California,0.47,-0.61,41,1.08
CA-051,Mono County,California,0.04,-0.46,19,0.5
CA-053,Monterey County,California,0,-0.07,1,0.07
CA-055,Napa County,California,0,-0.23,1,0.23
CA-057,Nevada County,California,0,-0.79,1,0.79
CA-059,Orange County,California,0,-0.06,1,0.06
CA-061,Placer County,California,0.01,-0.7,10,0.71
CA-063,Plumas County,California,0.02,-0.91,9,0.93
CA-065,Riverside County,California,0,-0.03,1,0.03
CA-067,Sacramento County,California,0,-0.17,1,0.17
CA-069,San Benito County,California,0,-0.07,1,0.07
CA-071,San Bernardino County,California,0,-0.05,1,0.05
CA-073,San Diego County,California,0,-0.06,1,0.06
CA-075,San Francisco County,California,0.01,-0.19,41,0.2
CA-077,San Joaquin County,California,0.01,-0.1,52,0.11
CA-079,San Luis Obispo County,California,0,-0.04,1,0.04
CA-081,San Mateo County,California,0.01,-0.2,25,0.21
CA-083,Santa Barbara County,California,0,-0.04,1,0.04
CA-085,Santa Clara County,California,0.01,-0.13,40,0.14
CA-087,Santa Cruz County,California,0.01,-0.2,30,0.21
CA-089,Shasta County,California,0.1,-0.89,14,0.99
CA-091,Sierra County,California,0,-0.89,1,0.89
CA-093,Siskiyou County,California,0.32,-0.77,24,1.09
CA-095,Solano County,California,0,-0.14,1,0.14
CA-097,Sonoma County,California,0,-0.32,1,0.32
CA-099,Stanislaus County,California,0,-0.09,1,0.09
CA-101,Sutter County,California,0,-0.21,1,0.21
CA-103,Tehama County,California,0.04,-0.67,15,0.71
CA-105,Trinity County,California,0.13,-0.77,17,0.9
CA-107,Tulare County,California,0,-0.18,1,0.18
CA-109,Tuolumne County,California,0.1,-0.59,30,0.69
CA-111,Ventura County,California,0,-0.05,1,0.05
CA-113,Yolo County,California,0,-0.18,1,0.18
CA-115,Yuba County,California,0,-0.45,1,0.45
