April 2016 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,1.94,0.6,103,1.34
CA-003,Alpine County,California,3.1,0.29,82,2.81
CA-005,Amador County,California,3.38,0.42,86,2.96
CA-007,Butte County,California,1.92,-1.32,45,3.24
CA-009,Calaveras County,California,3.09,0.29,82,2.8
CA-011,Colusa County,California,0.79,-0.53,55,1.32
CA-013,Contra Costa County,California,1.65,0.43,99,1.22
CA-015,Del Norte County,California,4.37,-1.35,56,5.72
CA-017,El Dorado County,California,3.9,0.28,85,3.62
CA-019,Fresno County,California,1.94,0.22,84,1.72
CA-021,Glenn County,California,0.88,-0.8,48,1.68
CA-023,Humboldt County,California,3.52,-0.94,60,4.46
CA-025,Imperial County,California,0.26,0.16,112,0.1
CA-027,Inyo County,California,0.98,0.54,117,0.44
CA-029,Kern County,California,0.92,0.16,91,0.76
CA-031,Kings County,California,0.48,-0.16,72,0.64
CA-033,Lake County,California,1.35,-1.53,43,2.88
CA-035,Lassen County,California,1.79,0.28,86,1.51
CA-037,Los Angeles County,California,0.43,-0.69,50,1.12
CA-039,Madera County,California,2.53,0.5,89,2.03
CA-041,Marin County,California,1.51,-0.72,60,2.23
CA-043,Mariposa County,California,3.31,0.58,87,2.73
CA-045,Mendocino County,California,2.04,-1.39,46,3.43
CA-047,Merced County,California,1.79,0.87,110,0.92
CA-049,Modoc County,California,1.3,-0.18,61,1.48
CA-051,Mono County,California,1.98,0.87,109,1.11
CA-053,Monterey County,California,0.77,-0.64,53,1.41
CA-055,Napa County,California,1.31,-0.6,62,1.91
CA-057,Nevada County,California,3.18,-0.61,63,3.79
CA-059,Orange County,California,0.29,-0.71,42,1
CA-061,Placer County,California,3.4,-0.12,75,3.52
CA-063,Plumas County,California,2.68,-0.25,69,2.93
CA-065,Riverside County,California,0.74,0.21,98,0.53
CA-067,Sacramento County,California,1.51,0.09,80,1.42
CA-069,San Benito County,California,1.29,0.03,81,1.26
CA-071,San Bernardino County,California,0.83,0.45,115,0.38
CA-073,San Diego County,California,0.84,-0.23,75,1.07
CA-075,San Francisco County,California,1.48,-0.06,75,1.54
CA-077,San Joaquin County,California,2.15,1.08,110,1.07
CA-079,San Luis Obispo County,California,0.42,-0.85,42,1.27
CA-081,San Mateo County,California,2.15,0.23,85,1.92
CA-083,Santa Barbara County,California,0.63,-0.75,56,1.38
CA-085,Santa Clara County,California,2.14,0.48,92,1.66
CA-087,Santa Cruz County,California,1.68,-0.52,62,2.2
CA-089,Shasta County,California,2.01,-1.2,46,3.21
CA-091,Sierra County,California,3.17,-0.15,74,3.32
CA-093,Siskiyou County,California,2.06,-0.65,52,2.71
CA-095,Solano County,California,1,-0.24,70,1.24
CA-097,Sonoma County,California,1.57,-1.15,50,2.72
CA-099,Stanislaus County,California,1.94,0.9,110,1.04
CA-101,Sutter County,California,0.59,-0.68,42,1.27
CA-103,Tehama County,California,2.07,-0.61,58,2.68
CA-105,Trinity County,California,2.92,-1.09,54,4.01
CA-107,Tulare County,California,1.75,-0.29,68,2.04
CA-109,Tuolumne County,California,3.61,0.22,80,3.39
CA-111,Ventura County,California,0.56,-0.87,54,1.43
CA-113,Yolo County,California,0.75,-0.49,52,1.24
CA-115,Yuba County,California,1.44,-1.34,41,2.78
