September 2013 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,79.6,-0.4,48,80
CA-003,Alpine County,California,66.1,-1.2,43,67.3
CA-005,Amador County,California,81.4,-1.9,34,83.3
CA-007,Butte County,California,83,-1.8,36,84.8
CA-009,Calaveras County,California,82.8,-1.4,40,84.2
CA-011,Colusa County,California,85.9,-2,34,87.9
CA-013,Contra Costa County,California,81.4,-0.8,44,82.2
CA-015,Del Norte County,California,70.2,-3.3,19,73.5
CA-017,El Dorado County,California,76.4,-2.5,32,78.9
CA-019,Fresno County,California,80.6,-0.1,54,80.7
CA-021,Glenn County,California,84.3,-1.8,37,86.1
CA-023,Humboldt County,California,76.2,0.9,73,75.3
CA-025,Imperial County,California,100.4,0.8,67,99.6
CA-027,Inyo County,California,87.1,0.9,73,86.2
CA-029,Kern County,California,87.5,0.6,59,86.9
CA-031,Kings County,California,89.4,-0.1,53,89.5
CA-033,Lake County,California,80.2,-2.8,25,83
CA-035,Lassen County,California,72.7,-1.7,37,74.4
CA-037,Los Angeles County,California,86.5,3.4,111,83.1
CA-039,Madera County,California,81.4,-0.5,50,81.9
CA-041,Marin County,California,71.4,-0.4,49,71.8
CA-043,Mariposa County,California,80.6,-0.5,50,81.1
CA-045,Mendocino County,California,77,-2.5,27,79.5
CA-047,Merced County,California,86.4,-0.2,47,86.6
CA-049,Modoc County,California,71.4,-2.3,34,73.7
CA-051,Mono County,California,70.4,0.1,57,70.3
CA-053,Monterey County,California,83.5,0.9,76,82.6
CA-055,Napa County,California,83.5,-0.8,42,84.3
CA-057,Nevada County,California,75,-2.4,31,77.4
CA-059,Orange County,California,84.3,2.6,101,81.7
CA-061,Placer County,California,76.5,-2.3,30,78.8
CA-063,Plumas County,California,72.3,-1.9,40,74.2
CA-065,Riverside County,California,93.9,0.9,71,93
CA-067,Sacramento County,California,86.1,-1.3,39,87.4
CA-069,San Benito County,California,83.5,0.5,58,83
CA-071,San Bernardino County,California,91.5,0.5,59,91
CA-073,San Diego County,California,87.8,2.3,93,85.5
CA-075,San Francisco County,California,72.3,1.3,94,71
CA-077,San Joaquin County,California,85.5,-0.8,42,86.3
CA-079,San Luis Obispo County,California,85.1,2.2,97,82.9
CA-081,San Mateo County,California,74.8,1.2,87,73.6
CA-083,Santa Barbara County,California,81.7,3.5,112,78.2
CA-085,Santa Clara County,California,79.8,-0.3,47,80.1
CA-087,Santa Cruz County,California,78.6,2.3,103,76.3
CA-089,Shasta County,California,80.2,-1,49,81.2
CA-091,Sierra County,California,70.8,-2.3,30,73.1
CA-093,Siskiyou County,California,72.4,-1.5,38,73.9
CA-095,Solano County,California,84.9,0.1,53,84.8
CA-097,Sonoma County,California,77.4,-1.1,42,78.5
CA-099,Stanislaus County,California,85.3,-0.6,45,85.9
CA-101,Sutter County,California,86.9,-1.8,33,88.7
CA-103,Tehama County,California,82.1,-1.9,34,84
CA-105,Trinity County,California,77.6,-1.2,42,78.8
CA-107,Tulare County,California,79.4,0.5,63,78.9
CA-109,Tuolumne County,California,73.7,-1.4,37,75.1
CA-111,Ventura County,California,83.6,4.3,115,79.3
CA-113,Yolo County,California,86.5,-1.6,34,88.1
CA-115,Yuba County,California,83.6,-2.2,33,85.8
