December 2013 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,57.7,2.5,107,55.2
CA-003,Alpine County,California,43.9,3,103,40.9
CA-005,Amador County,California,56.9,4.1,120,52.8
CA-007,Butte County,California,57.7,5.3,119,52.4
CA-009,Calaveras County,California,57.1,4,119,53.1
CA-011,Colusa County,California,60,5.7,125,54.3
CA-013,Contra Costa County,California,58.3,3.8,117,54.5
CA-015,Del Norte County,California,49.8,4.5,124,45.3
CA-017,El Dorado County,California,53.1,3.5,113,49.6
CA-019,Fresno County,California,53.8,3.7,114,50.1
CA-021,Glenn County,California,59.8,6.9,126,52.9
CA-023,Humboldt County,California,49.5,1.6,89,47.9
CA-025,Imperial County,California,69.3,2.1,95,67.2
CA-027,Inyo County,California,54.8,2.2,102,52.6
CA-029,Kern County,California,58.8,3.3,107,55.5
CA-031,Kings County,California,59.4,4,111,55.4
CA-033,Lake County,California,59,7.2,127,51.8
CA-035,Lassen County,California,42.3,2.1,96,40.2
CA-037,Los Angeles County,California,63,4,113,59
CA-039,Madera County,California,54.3,3.5,113,50.8
CA-041,Marin County,California,59.2,4.7,124,54.5
CA-043,Mariposa County,California,54.1,2.8,107,51.3
CA-045,Mendocino County,California,56.1,4.2,121,51.9
CA-047,Merced County,California,58.8,4.7,120,54.1
CA-049,Modoc County,California,42.2,2.7,96,39.5
CA-051,Mono County,California,44,2.7,101,41.3
CA-053,Monterey County,California,63.5,3.8,114,59.7
CA-055,Napa County,California,60.5,5.9,125,54.6
CA-057,Nevada County,California,51,2.8,106,48.2
CA-059,Orange County,California,69.4,3.8,110,65.6
CA-061,Placer County,California,52.6,3.6,114,49
CA-063,Plumas County,California,42.7,0.8,76,41.9
CA-065,Riverside County,California,65.1,2.2,98,62.9
CA-067,Sacramento County,California,59.6,4.9,121,54.7
CA-069,San Benito County,California,60.7,4.2,117,56.5
CA-071,San Bernardino County,California,59.4,1.8,89,57.6
CA-073,San Diego County,California,65.5,3,104,62.5
CA-075,San Francisco County,California,58.8,3.1,113,55.7
CA-077,San Joaquin County,California,58.9,4.8,119,54.1
CA-079,San Luis Obispo County,California,64,5,122,59
CA-081,San Mateo County,California,60.1,3.3,118,56.8
CA-083,Santa Barbara County,California,64.6,5.2,119,59.4
CA-085,Santa Clara County,California,59.5,3.9,117,55.6
CA-087,Santa Cruz County,California,63.7,5.5,126,58.2
CA-089,Shasta County,California,52.6,4.6,118,48
CA-091,Sierra County,California,45,2.3,98,42.7
CA-093,Siskiyou County,California,44.1,3.2,113,40.9
CA-095,Solano County,California,59.8,5,122,54.8
CA-097,Sonoma County,California,61,5.9,128,55.1
CA-099,Stanislaus County,California,58.7,4.9,122,53.8
CA-101,Sutter County,California,59.6,4.7,122,54.9
CA-103,Tehama County,California,58,6.7,126,51.3
CA-105,Trinity County,California,47.5,3.3,113,44.2
CA-107,Tulare County,California,52.6,3.8,113,48.8
CA-109,Tuolumne County,California,50.3,3.2,105,47.1
CA-111,Ventura County,California,63.3,5.4,121,57.9
CA-113,Yolo County,California,60.7,5.8,124,54.9
CA-115,Yuba County,California,58.5,4.6,117,53.9
