July 2013 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,83.9,1.6,97,82.3
CA-003,Alpine County,California,77,2,93,75
CA-005,Amador County,California,93,2.6,104,90.4
CA-007,Butte County,California,94.6,2.3,106,92.3
CA-009,Calaveras County,California,93.6,2.4,103,91.2
CA-011,Colusa County,California,97,1.6,95,95.4
CA-013,Contra Costa County,California,86.8,1.8,100,85.1
CA-015,Del Norte County,California,86.1,8.6,129,77.6
CA-017,El Dorado County,California,88.1,2.3,97,85.8
CA-019,Fresno County,California,91,2.8,112,88.2
CA-021,Glenn County,California,95.1,1.4,88,93.7
CA-023,Humboldt County,California,84.4,5.4,129,79
CA-025,Imperial County,California,106.5,0.6,73,105.9
CA-027,Inyo County,California,97.6,2,96,95.6
CA-029,Kern County,California,97.8,2.7,112,95.1
CA-031,Kings County,California,100.5,2.9,113,97.6
CA-033,Lake County,California,92,2.7,113,89.3
CA-035,Lassen County,California,89,5.2,125,83.8
CA-037,Los Angeles County,California,89.1,1.6,88,87.5
CA-039,Madera County,California,92,2.3,106,89.7
CA-041,Marin County,California,71.6,0.7,83,70.9
CA-043,Mariposa County,California,91.5,2.9,113,88.6
CA-045,Mendocino County,California,86.4,3.2,117,83.2
CA-047,Merced County,California,95.8,2,102,93.8
CA-049,Modoc County,California,88.9,6.1,126,82.8
CA-051,Mono County,California,81.7,2.8,110,78.9
CA-053,Monterey County,California,86.9,1.1,89,85.8
CA-055,Napa County,California,89.4,0.7,82,88.7
CA-057,Nevada County,California,87.6,3.4,113,84.2
CA-059,Orange County,California,82,-0.2,51,82.2
CA-061,Placer County,California,88.4,2.7,107,85.7
CA-063,Plumas County,California,86.6,4.7,123,81.9
CA-065,Riverside County,California,100.2,0.9,81,99.3
CA-067,Sacramento County,California,95,1.7,96,93.3
CA-069,San Benito County,California,90.3,2.3,110,88
CA-071,San Bernardino County,California,101.2,1.8,97,99.4
CA-073,San Diego County,California,90.6,1.4,92,89.2
CA-075,San Francisco County,California,69.4,0.1,69,69.3
CA-077,San Joaquin County,California,94.2,1.7,100,92.5
CA-079,San Luis Obispo County,California,90.1,2.8,111,87.3
CA-081,San Mateo County,California,74,1,86,73
CA-083,Santa Barbara County,California,83,2.5,109,80.5
CA-085,Santa Clara County,California,84.3,1.4,99,82.9
CA-087,Santa Cruz County,California,77.2,1,90,76.2
CA-089,Shasta County,California,94,4.9,123,89.1
CA-091,Sierra County,California,84,3.8,117,80.2
CA-093,Siskiyou County,California,88.8,7.3,128,81.5
CA-095,Solano County,California,90.8,2,106,88.8
CA-097,Sonoma County,California,78.9,-0.8,40,79.7
CA-099,Stanislaus County,California,94.8,2,101,92.8
CA-101,Sutter County,California,97.5,1.6,97,95.9
CA-103,Tehama County,California,94.8,3,113,91.8
CA-105,Trinity County,California,91.8,5.9,126,85.9
CA-107,Tulare County,California,89.4,2.6,108,86.8
CA-109,Tuolumne County,California,84.4,2.4,108,82
CA-111,Ventura County,California,85.4,2.7,110,82.7
CA-113,Yolo County,California,95.6,0.9,86,94.7
CA-115,Yuba County,California,95.9,3.1,111,92.8
