June 2013 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,0.12,-0.02,88,0.14
CA-003,Alpine County,California,0.38,-0.45,49,0.83
CA-005,Amador County,California,0.74,0.26,99,0.48
CA-007,Butte County,California,1.42,0.79,113,0.63
CA-009,Calaveras County,California,0.59,0.18,98,0.41
CA-011,Colusa County,California,0.45,0.16,95,0.29
CA-013,Contra Costa County,California,0.2,0.07,102,0.13
CA-015,Del Norte County,California,1.33,-0.18,77,1.51
CA-017,El Dorado County,California,1.21,0.46,101,0.75
CA-019,Fresno County,California,0.03,-0.18,38,0.21
CA-021,Glenn County,California,0.4,-0.01,79,0.41
CA-023,Humboldt County,California,0.86,-0.03,82,0.89
CA-025,Imperial County,California,0,-0.01,1,0.01
CA-027,Inyo County,California,0,-0.11,1,0.11
CA-029,Kern County,California,0,-0.06,1,0.06
CA-031,Kings County,California,0,-0.04,1,0.04
CA-033,Lake County,California,1.11,0.7,113,0.41
CA-035,Lassen County,California,1.06,0.02,80,1.04
CA-037,Los Angeles County,California,0,-0.06,1,0.06
CA-039,Madera County,California,0.05,-0.23,37,0.28
CA-041,Marin County,California,0.95,0.7,119,0.25
CA-043,Mariposa County,California,0.12,-0.28,50,0.4
CA-045,Mendocino County,California,1.33,0.83,112,0.5
CA-047,Merced County,California,0.05,-0.02,88,0.07
CA-049,Modoc County,California,0.92,-0.16,74,1.08
CA-051,Mono County,California,0.08,-0.42,27,0.5
CA-053,Monterey County,California,0.01,-0.06,37,0.07
CA-055,Napa County,California,0.65,0.43,112,0.23
CA-057,Nevada County,California,1.73,0.94,113,0.79
CA-059,Orange County,California,0.01,-0.05,41,0.06
CA-061,Placer County,California,1.45,0.74,113,0.71
CA-063,Plumas County,California,0.94,0.01,81,0.93
CA-065,Riverside County,California,0,-0.03,1,0.03
CA-067,Sacramento County,California,0.27,0.1,101,0.17
CA-069,San Benito County,California,0.01,-0.06,52,0.07
CA-071,San Bernardino County,California,0,-0.05,1,0.05
CA-073,San Diego County,California,0,-0.06,1,0.06
CA-075,San Francisco County,California,0.28,0.08,100,0.2
CA-077,San Joaquin County,California,0.12,0.01,94,0.11
CA-079,San Luis Obispo County,California,0,-0.04,1,0.04
CA-081,San Mateo County,California,0.17,-0.04,86,0.21
CA-083,Santa Barbara County,California,0.01,-0.03,54,0.04
CA-085,Santa Clara County,California,0.04,-0.1,68,0.14
CA-087,Santa Cruz County,California,0.09,-0.12,74,0.21
CA-089,Shasta County,California,1.95,0.96,106,0.99
CA-091,Sierra County,California,1.15,0.26,87,0.89
CA-093,Siskiyou County,California,0.82,-0.27,66,1.09
CA-095,Solano County,California,0.24,0.1,102,0.14
CA-097,Sonoma County,California,1.21,0.89,120,0.32
CA-099,Stanislaus County,California,0.06,-0.03,87,0.09
CA-101,Sutter County,California,0.56,0.35,117,0.21
CA-103,Tehama County,California,1.17,0.46,96,0.71
CA-105,Trinity County,California,1.08,0.18,85,0.9
CA-107,Tulare County,California,0,-0.18,1,0.18
CA-109,Tuolumne County,California,0.39,-0.3,63,0.69
CA-111,Ventura County,California,0.02,-0.03,79,0.05
CA-113,Yolo County,California,0.36,0.18,104,0.18
CA-115,Yuba County,California,1.25,0.8,117,0.45
