October 2018 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,75.5,2.3,100,73.2
CA-003,Alpine County,California,57.1,-0.2,67,57.3
CA-005,Amador County,California,74.8,1.6,86,73.2
CA-007,Butte County,California,77.7,3.3,103,74.4
CA-009,Calaveras County,California,75.4,1.4,85,74
CA-011,Colusa County,California,79.1,1.9,89,77.2
CA-013,Contra Costa County,California,77.4,2.8,104,74.6
CA-015,Del Norte County,California,65.2,2.4,107,62.8
CA-017,El Dorado County,California,69,0.4,74,68.6
CA-019,Fresno County,California,71.1,0.5,80,70.6
CA-021,Glenn County,California,77.5,2.3,92,75.2
CA-023,Humboldt County,California,67.1,1.8,91,65.3
CA-025,Imperial County,California,86.1,-2.3,28,88.4
CA-027,Inyo County,California,73.6,-0.9,48,74.5
CA-029,Kern County,California,76.8,0.5,78,76.3
CA-031,Kings County,California,80.4,1.2,86,79.2
CA-033,Lake County,California,74,1.8,87,72.2
CA-035,Lassen County,California,62.4,0.1,62,62.3
CA-037,Los Angeles County,California,76,1.3,85,74.7
CA-039,Madera County,California,71.4,-0.3,63,71.7
CA-041,Marin County,California,71.2,3,108,68.2
CA-043,Mariposa County,California,71.1,0.1,74,71
CA-045,Mendocino County,California,72,1.8,89,70.2
CA-047,Merced County,California,78.7,1.6,90,77.1
CA-049,Modoc County,California,62.3,0.5,73,61.8
CA-051,Mono County,California,58.8,-1.3,48,60.1
CA-053,Monterey County,California,77.7,2,100,75.7
CA-055,Napa County,California,77.9,2.6,97,75.3
CA-057,Nevada County,California,68.6,1.2,84,67.4
CA-059,Orange County,California,77.9,1.3,85,76.6
CA-061,Placer County,California,69.7,0.9,82,68.8
CA-063,Plumas County,California,63.8,0.8,79,63
CA-065,Riverside County,California,80.6,-1.8,30,82.4
CA-067,Sacramento County,California,80.8,2.9,104,77.9
CA-069,San Benito County,California,76.6,2.1,96,74.5
CA-071,San Bernardino County,California,77.9,-1.5,37,79.4
CA-073,San Diego County,California,77.9,0.6,68,77.3
CA-075,San Francisco County,California,70.4,2.1,103,68.3
CA-077,San Joaquin County,California,80.6,3.5,109,77.1
CA-079,San Luis Obispo County,California,78,2.9,105,75.1
CA-081,San Mateo County,California,72.4,2.7,111,69.7
CA-083,Santa Barbara County,California,76.2,4,115,72.2
CA-085,Santa Clara County,California,75.7,2.7,105,73
CA-087,Santa Cruz County,California,76.6,4.8,122,71.8
CA-089,Shasta County,California,71.9,2.2,87,69.7
CA-091,Sierra County,California,63.7,1.2,85,62.5
CA-093,Siskiyou County,California,64,2.2,94,61.8
CA-095,Solano County,California,79.4,2.9,103,76.5
CA-097,Sonoma County,California,74.4,2.3,93,72.1
CA-099,Stanislaus County,California,79,2.4,99,76.6
CA-101,Sutter County,California,81.6,3.1,103,78.5
CA-103,Tehama County,California,75.4,2.6,93,72.8
CA-105,Trinity County,California,68.8,2.7,95,66.1
CA-107,Tulare County,California,68.7,0,70,68.7
CA-109,Tuolumne County,California,65.2,0,70,65.2
CA-111,Ventura County,California,74.9,3.1,106,71.8
CA-113,Yolo County,California,80.8,2.7,99,78.1
CA-115,Yuba County,California,78.3,2.6,97,75.7
