December 2018 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,56.6,1.4,91,55.2
CA-003,Alpine County,California,40.7,-0.2,72,40.9
CA-005,Amador County,California,53.4,0.6,81,52.8
CA-007,Butte County,California,54.7,2.3,98,52.4
CA-009,Calaveras County,California,53.6,0.5,76,53.1
CA-011,Colusa County,California,55.8,1.5,80,54.3
CA-013,Contra Costa County,California,56.5,2,96,54.5
CA-015,Del Norte County,California,45.9,0.6,74,45.3
CA-017,El Dorado County,California,49.4,-0.2,72,49.6
CA-019,Fresno County,California,51.2,1.1,84,50.1
CA-021,Glenn County,California,55,2.1,86,52.9
CA-023,Humboldt County,California,50.4,2.5,109,47.9
CA-025,Imperial County,California,67,-0.2,56,67.2
CA-027,Inyo County,California,52.8,0.2,69,52.6
CA-029,Kern County,California,56.1,0.6,78,55.5
CA-031,Kings County,California,57.3,1.9,90,55.4
CA-033,Lake County,California,52.5,0.7,78,51.8
CA-035,Lassen County,California,39.5,-0.7,53,40.2
CA-037,Los Angeles County,California,60.4,1.4,84,59
CA-039,Madera County,California,52.3,1.5,91,50.8
CA-041,Marin County,California,56.5,2,98,54.5
CA-043,Mariposa County,California,51.6,0.3,76,51.3
CA-045,Mendocino County,California,51.8,-0.1,62,51.9
CA-047,Merced County,California,57.3,3.2,106,54.1
CA-049,Modoc County,California,39.9,0.4,73,39.5
CA-051,Mono County,California,41,-0.3,65,41.3
CA-053,Monterey County,California,60,0.3,71,59.7
CA-055,Napa County,California,57.1,2.5,99,54.6
CA-057,Nevada County,California,47.3,-0.9,61,48.2
CA-059,Orange County,California,66.7,1.1,87,65.6
CA-061,Placer County,California,49.1,0.1,72,49
CA-063,Plumas County,California,42.3,0.4,70,41.9
CA-065,Riverside County,California,63.2,0.3,67,62.9
CA-067,Sacramento County,California,58.1,3.4,110,54.7
CA-069,San Benito County,California,57.2,0.7,80,56.5
CA-071,San Bernardino County,California,58.4,0.8,72,57.6
CA-073,San Diego County,California,64.3,1.8,89,62.5
CA-075,San Francisco County,California,58.5,2.8,112,55.7
CA-077,San Joaquin County,California,58.7,4.6,118,54.1
CA-079,San Luis Obispo County,California,59.8,0.8,77,59
CA-081,San Mateo County,California,58.7,1.9,100,56.8
CA-083,Santa Barbara County,California,61.6,2.2,93,59.4
CA-085,Santa Clara County,California,57.2,1.6,92,55.6
CA-087,Santa Cruz County,California,60.6,2.4,108,58.2
CA-089,Shasta County,California,48.6,0.6,79,48
CA-091,Sierra County,California,42.8,0.1,73,42.7
CA-093,Siskiyou County,California,41.6,0.7,73,40.9
CA-095,Solano County,California,58,3.2,110,54.8
CA-097,Sonoma County,California,57,1.9,95,55.1
CA-099,Stanislaus County,California,57.4,3.6,114,53.8
CA-101,Sutter County,California,57.6,2.7,101,54.9
CA-103,Tehama County,California,52.6,1.3,85,51.3
CA-105,Trinity County,California,46.3,2.1,98,44.2
CA-107,Tulare County,California,48.9,0.1,71,48.8
CA-109,Tuolumne County,California,47.5,0.4,78,47.1
CA-111,Ventura County,California,59.6,1.7,87,57.9
CA-113,Yolo County,California,57.9,3,104,54.9
CA-115,Yuba County,California,55.2,1.3,87,53.9
